,customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,start_date,average_monthly_charges,validate_monthly_charges,contract_type_desc,phone_type_desc,internet_type_desc,payment_is_automatic
1413,2074-GUHPQ,Female,0,No,Yes,2,2,0,Credit card (automatic),92.7,1556.85,No,17,True,False,True,True,True,2,20200303,92.7,True,Month-to-Month,Two or More Lines,Fiber Optic,True
1414,2075-PUEPR,Male,0,Yes,Yes,1,0,2,Bank transfer (automatic),19.35,1153.25,No,60,False,False,True,False,False,3,20160809,19.35,True,2 Year,One Line,No Internet Service,True
1415,2075-RMJIK,Female,0,Yes,Yes,1,1,0,Mailed check,49.4,232.55,No,5,True,False,True,True,True,3,20210305,49.4,True,Month-to-Month,One Line,DSL,False
1416,2077-DDHJK,Female,0,Yes,No,2,1,2,Credit card (automatic),70.9,4911.35,No,69,True,False,True,True,True,1,20151019,70.9,True,2 Year,Two or More Lines,DSL,True
1417,2077-MPJQO,Male,1,Yes,No,2,2,0,Electronic check,75.4,533.05,No,7,False,False,True,True,True,1,20201223,75.4,True,Month-to-Month,Two or More Lines,Fiber Optic,False
1418,2079-FBMZK,Female,0,No,No,1,2,0,Mailed check,69.25,418.4,Yes,6,True,True,True,True,True,0,20210124,69.25,True,Month-to-Month,One Line,Fiber Optic,False
1419,2080-CAZNM,Female,1,No,No,2,2,0,Electronic check,104.4,4133.95,No,40,True,False,True,True,True,0,20180409,104.4,True,Month-to-Month,Two or More Lines,Fiber Optic,False
1420,2080-GKCWQ,Male,0,No,No,1,2,0,Electronic check,74.95,151.75,No,2,False,False,True,True,True,0,20210526,74.95,True,Month-to-Month,One Line,Fiber Optic,False
1421,2080-SRCDE,Female,0,No,Yes,2,0,0,Mailed check,25.4,25.4,No,1,True,False,True,False,False,2,20210626,25.4,True,Month-to-Month,Two or More Lines,No Internet Service,False
1422,2081-KJSQF,Male,0,No,No,1,0,0,Mailed check,20.25,20.25,No,1,False,False,True,False,False,0,20210626,20.25,True,Month-to-Month,One Line,No Internet Service,False
1423,2081-VEYEH,Male,0,No,No,1,2,0,Electronic check,107.95,318.6,No,3,False,False,True,True,True,0,20210428,107.95,True,Month-to-Month,One Line,Fiber Optic,False
1424,2082-CEFLT,Male,0,No,No,1,1,0,Electronic check,45.6,45.6,Yes,1,False,True,True,True,True,0,20210626,45.6,True,Month-to-Month,One Line,DSL,False
1425,2082-OJVTK,Male,0,Yes,Yes,2,2,0,Electronic check,89.2,2698.35,Yes,30,False,True,True,True,True,3,20190118,89.2,True,Month-to-Month,Two or More Lines,Fiber Optic,False
1426,2085-BOJKI,Male,0,Yes,No,1,2,1,Bank transfer (automatic),96.65,1588.25,No,16,False,False,True,True,True,1,20200314,96.65,True,1 Year,One Line,Fiber Optic,True
1427,2085-JVGAD,Male,0,Yes,No,1,0,0,Bank transfer (automatic),20.35,697.65,No,34,False,False,True,False,False,1,20180918,20.35,True,Month-to-Month,One Line,No Internet Service,True
1428,2087-QAREY,Female,0,Yes,No,1,1,0,Mailed check,54.7,1178.75,No,22,True,False,True,True,True,1,20191010,54.7,True,Month-to-Month,One Line,DSL,False
1429,2088-IEBAU,Female,0,No,No,2,1,2,Electronic check,88.15,6148.45,No,70,True,False,True,True,True,0,20151005,88.15,True,2 Year,Two or More Lines,DSL,False
1430,2091-GPPIQ,Female,0,Yes,Yes,2,1,2,Electronic check,78.95,5730.15,No,73,True,False,True,True,True,3,20150711,78.95,True,2 Year,Two or More Lines,DSL,False
1431,2091-MJTFX,Female,0,Yes,Yes,0,1,0,Credit card (automatic),51.2,1561.5,Yes,30,True,True,False,True,False,3,20190111,51.2,True,Month-to-Month,No Phone Service,DSL,True
1432,2091-RFFBA,Female,1,No,No,2,2,0,Electronic check,73.9,2217.15,Yes,30,True,True,True,True,True,0,20190126,73.9,True,Month-to-Month,Two or More Lines,Fiber Optic,False
1433,2096-XOTMO,Female,0,Yes,Yes,1,0,0,Mailed check,19.35,275.9,No,14,True,False,True,False,False,3,20200519,19.35,True,Month-to-Month,One Line,No Internet Service,False
1434,2097-YVPKN,Male,0,No,No,2,0,2,Mailed check,25.75,1654.75,No,64,False,False,True,False,False,0,20160320,25.75,True,2 Year,Two or More Lines,No Internet Service,False
1435,2100-BDNSN,Female,0,Yes,No,2,1,0,Bank transfer (automatic),67.95,350.3,Yes,5,True,True,True,True,True,1,20210220,67.95,True,Month-to-Month,Two or More Lines,DSL,True
1436,2101-RANCD,Female,0,No,No,2,2,0,Electronic check,73.1,4144.9,No,57,True,False,True,True,True,0,20161105,73.1,True,Month-to-Month,Two or More Lines,Fiber Optic,False
1437,2103-ZRXFN,Male,0,No,No,2,1,0,Mailed check,50.75,50.75,No,1,False,False,True,True,True,0,20210626,50.75,True,Month-to-Month,Two or More Lines,DSL,False
1438,2105-PHWON,Female,0,Yes,No,2,2,0,Credit card (automatic),95.0,3008.15,No,32,True,False,True,True,True,1,20181206,95.0,True,Month-to-Month,Two or More Lines,Fiber Optic,True
1439,2107-FBPTK,Female,1,No,No,2,2,0,Electronic check,104.1,3121.1,No,30,True,False,True,True,True,0,20190127,104.1,True,Month-to-Month,Two or More Lines,Fiber Optic,False
1440,2108-GLPQB,Male,0,Yes,No,2,1,0,Credit card (automatic),55.55,1405.3,No,25,False,False,True,True,True,1,20190618,55.55,True,Month-to-Month,Two or More Lines,DSL,True
1441,2108-XWMPY,Male,0,No,No,0,1,0,Mailed check,35.45,106.85,Yes,3,False,True,False,True,False,0,20210426,35.45,True,Month-to-Month,No Phone Service,DSL,False
1442,2108-YKQTY,Female,0,No,No,1,1,0,Credit card (automatic),50.7,151.3,Yes,3,True,True,True,True,True,0,20210427,50.7,True,Month-to-Month,One Line,DSL,True
1443,2111-DWYHN,Male,0,No,No,1,0,0,Mailed check,21.1,21.1,No,1,False,False,True,False,False,0,20210626,21.1,True,Month-to-Month,One Line,No Internet Service,False
1444,2114-MGINA,Female,0,No,No,1,2,0,Mailed check,89.8,1129.1,Yes,13,True,True,True,True,True,0,20200709,89.8,True,Month-to-Month,One Line,Fiber Optic,False
1445,2115-BFTIW,Male,0,No,No,1,2,0,Mailed check,70.95,1767.35,Yes,25,False,True,True,True,True,0,20190630,70.95,True,Month-to-Month,One Line,Fiber Optic,False
1446,2120-SMPEX,Male,0,No,No,1,0,0,Mailed check,20.15,536.35,No,27,False,False,True,False,False,0,20190509,20.15,True,Month-to-Month,One Line,No Internet Service,False
1447,2121-JAFOM,Female,0,Yes,No,2,2,2,Credit card (automatic),115.55,8312.4,No,72,True,False,True,True,True,1,20150730,115.55,True,2 Year,Two or More Lines,Fiber Optic,True
1448,2122-SZZZD,Male,0,No,No,1,0,1,Credit card (automatic),19.5,835.5,No,43,False,False,True,False,False,0,20171231,19.5,True,1 Year,One Line,No Internet Service,True
1449,2122-YWVYA,Female,0,No,No,1,2,0,Electronic check,75.4,1380.4,No,18,True,False,True,True,True,0,20200117,75.4,True,Month-to-Month,One Line,Fiber Optic,False
1450,2123-AGEEN,Female,1,No,No,1,2,0,Electronic check,84.35,609.65,No,7,True,False,True,True,True,0,20201219,84.35,True,Month-to-Month,One Line,Fiber Optic,False
1451,2123-VSCOT,Female,0,Yes,Yes,2,1,2,Bank transfer (automatic),72.1,4194.85,No,58,True,False,True,True,True,3,20160921,72.1,True,2 Year,Two or More Lines,DSL,True
1452,2126-GSEGL,Female,0,Yes,No,2,1,2,Bank transfer (automatic),84.8,5917.55,No,70,True,False,True,True,True,1,20151004,84.8,True,2 Year,Two or More Lines,DSL,True
1453,2129-ALKBS,Female,0,Yes,Yes,2,0,0,Electronic check,26.2,1077.5,No,41,True,False,True,False,False,3,20180222,26.2,True,Month-to-Month,Two or More Lines,No Internet Service,False
1454,2133-TSRRM,Female,0,No,Yes,1,2,0,Bank transfer (automatic),105.35,3688.6,No,35,True,False,True,True,True,2,20180827,105.35,True,Month-to-Month,One Line,Fiber Optic,True
1455,2135-DQWAQ,Female,0,No,No,1,2,0,Mailed check,85.3,420.45,No,5,True,False,True,True,True,0,20210227,85.3,True,Month-to-Month,One Line,Fiber Optic,False
1456,2135-RXIHG,Male,0,No,No,1,1,0,Electronic check,45.65,45.65,Yes,1,False,True,True,True,True,0,20210626,45.65,True,Month-to-Month,One Line,DSL,False
1457,2137-DQMEV,Male,0,Yes,Yes,0,1,1,Mailed check,44.8,2983.65,No,67,False,False,False,True,False,3,20160109,44.8,True,1 Year,No Phone Service,DSL,False
1458,2138-VFAPZ,Female,0,Yes,Yes,1,0,2,Mailed check,19.7,263.65,No,13,True,False,True,False,False,3,20200614,19.7,True,2 Year,One Line,No Internet Service,False
1459,2139-FQHLM,Male,0,No,No,1,2,0,Mailed check,89.95,1682.4,No,19,False,False,True,True,True,0,20200105,89.95,True,Month-to-Month,One Line,Fiber Optic,False
1460,2141-RRYGO,Female,0,No,No,1,1,0,Bank transfer (automatic),68.65,261.25,Yes,4,True,True,True,True,True,0,20210402,68.65,True,Month-to-Month,One Line,DSL,True
1461,2143-LJULT,Female,0,Yes,No,2,0,2,Credit card (automatic),25.25,1733.15,No,69,True,False,True,False,False,1,20151108,25.25,True,2 Year,Two or More Lines,No Internet Service,True
1462,2144-BFDSO,Female,1,Yes,No,2,2,0,Bank transfer (automatic),108.75,5431.9,No,50,True,False,True,True,True,1,20170529,108.75,True,Month-to-Month,Two or More Lines,Fiber Optic,True
1463,2144-ESWKO,Male,0,No,No,0,1,1,Credit card (automatic),35.2,1463.7,No,42,False,False,False,True,False,0,20180208,35.2,True,1 Year,No Phone Service,DSL,True
1464,2146-EGVDT,Male,0,Yes,Yes,1,0,2,Credit card (automatic),19.3,1192.7,No,62,False,False,True,False,False,3,20160603,19.3,True,2 Year,One Line,No Internet Service,True
1465,2150-OEGBV,Male,0,No,No,1,0,1,Bank transfer (automatic),20.1,562.6,No,28,False,False,True,False,False,0,20190328,20.1,True,1 Year,One Line,No Internet Service,True
1466,2150-UWTFY,Female,0,Yes,Yes,1,1,0,Mailed check,61.15,1422.05,Yes,23,True,True,True,True,True,3,20190819,61.15,True,Month-to-Month,One Line,DSL,False
1467,2150-WLKUW,Female,0,Yes,No,2,1,1,Bank transfer (automatic),63.9,2635.0,No,41,True,False,True,True,True,1,20180218,63.9,True,1 Year,Two or More Lines,DSL,True
1468,2153-MREFK,Female,0,Yes,No,2,2,1,Electronic check,99.2,3754.6,Yes,38,True,True,True,True,True,1,20180601,99.2,True,1 Year,Two or More Lines,Fiber Optic,False
1469,2154-KVJFF,Female,0,No,No,2,2,0,Electronic check,79.75,1111.85,Yes,14,True,True,True,True,True,0,20200528,79.75,True,Month-to-Month,Two or More Lines,Fiber Optic,False
1470,2155-AMQRX,Female,0,No,No,2,1,0,Credit card (automatic),54.9,1505.15,No,27,True,False,True,True,True,0,20190415,54.9,True,Month-to-Month,Two or More Lines,DSL,True
1471,2157-MXBJS,Male,0,Yes,No,2,1,1,Mailed check,75.3,989.45,Yes,13,False,True,True,True,True,1,20200622,75.3,True,1 Year,Two or More Lines,DSL,False
1472,2159-TURXX,Male,0,No,No,1,0,0,Credit card (automatic),20.05,95.55,No,5,False,False,True,False,False,0,20210304,20.05,True,Month-to-Month,One Line,No Internet Service,True
1473,2160-GPFXD,Male,0,Yes,Yes,2,1,2,Credit card (automatic),65.65,3566.7,No,54,False,False,True,True,True,3,20170116,65.65,True,2 Year,Two or More Lines,DSL,True
1474,2162-FRZAA,Male,0,Yes,Yes,0,1,2,Bank transfer (automatic),39.35,2395.05,No,61,False,False,False,True,False,3,20160701,39.35,True,2 Year,No Phone Service,DSL,True
1475,2164-SOQXL,Female,0,Yes,Yes,1,0,0,Mailed check,20.05,406.05,No,20,True,False,True,False,False,3,20191119,20.05,True,Month-to-Month,One Line,No Internet Service,False
1476,2165-VOEGB,Female,0,No,Yes,1,2,1,Bank transfer (automatic),105.2,4822.85,Yes,46,True,True,True,True,True,2,20171001,105.2,True,1 Year,One Line,Fiber Optic,True
1477,2167-FQSTQ,Female,0,Yes,No,2,1,2,Electronic check,92.4,6786.1,No,73,True,False,True,True,True,1,20150615,92.4,True,2 Year,Two or More Lines,DSL,False
1478,2169-RRLFW,Female,0,Yes,No,2,0,2,Credit card (automatic),25.6,1888.25,No,74,True,False,True,False,False,1,20150605,25.6,True,2 Year,Two or More Lines,No Internet Service,True
1479,2171-UDMFD,Male,0,Yes,Yes,1,0,0,Credit card (automatic),19.45,674.55,No,35,False,False,True,False,False,3,20180906,19.45,True,Month-to-Month,One Line,No Internet Service,True
1480,2172-EJXVF,Female,1,No,No,2,2,1,Electronic check,105.9,7521.95,No,71,True,False,True,True,True,0,20150827,105.9,True,1 Year,Two or More Lines,Fiber Optic,False
1481,2176-LVPNX,Female,1,No,No,2,1,2,Mailed check,89.85,6293.45,No,70,True,False,True,True,True,0,20150926,89.85,True,2 Year,Two or More Lines,DSL,False
1482,2176-OSJUV,Male,0,Yes,No,2,1,2,Bank transfer (automatic),65.15,4681.75,No,72,False,False,True,True,True,1,20150802,65.15,True,2 Year,Two or More Lines,DSL,True
1483,2178-PMGCJ,Male,0,No,No,1,2,0,Mailed check,69.7,1490.4,No,21,False,False,True,True,True,0,20191015,69.7,True,Month-to-Month,One Line,Fiber Optic,False
1484,2180-DXNEG,Female,0,No,No,1,2,0,Electronic check,96.0,1062.1,Yes,11,True,True,True,True,True,0,20200824,96.0,True,Month-to-Month,One Line,Fiber Optic,False
1485,2181-TIDSV,Male,0,Yes,Yes,1,0,2,Bank transfer (automatic),19.95,1303.25,No,65,False,False,True,False,False,3,20160217,19.95,True,2 Year,One Line,No Internet Service,True
1486,2181-UAESM,Male,0,No,No,1,1,0,Electronic check,53.45,119.5,No,2,False,False,True,True,True,0,20210519,53.45,True,Month-to-Month,One Line,DSL,False
1487,2186-QZEYA,Female,1,No,No,2,1,0,Bank transfer (automatic),58.55,1718.95,No,29,True,False,True,True,True,0,20190215,58.55,True,Month-to-Month,Two or More Lines,DSL,True
1488,2187-LZGPL,Female,0,No,No,0,1,0,Credit card (automatic),40.1,293.3,Yes,7,True,True,False,True,False,0,20201216,40.1,True,Month-to-Month,No Phone Service,DSL,True
1489,2187-PKZAY,Male,0,No,No,1,2,0,Bank transfer (automatic),79.95,1043.4,No,13,False,False,True,True,True,0,20200625,79.95,True,Month-to-Month,One Line,Fiber Optic,True
1490,2188-SXWVT,Female,0,No,No,1,1,1,Mailed check,55.0,1885.15,No,34,True,False,True,True,True,0,20180918,55.0,True,1 Year,One Line,DSL,False
1491,2189-UXTKY,Female,0,Yes,No,2,1,0,Electronic check,79.2,1742.75,Yes,22,True,True,True,True,True,1,20190926,79.2,True,Month-to-Month,Two or More Lines,DSL,False
1492,2189-WWOEW,Female,0,No,Yes,1,2,0,Bank transfer (automatic),85.9,1269.55,Yes,15,True,True,True,True,True,2,20200503,85.9,True,Month-to-Month,One Line,Fiber Optic,True
1493,2190-BCXEC,Female,0,Yes,No,2,2,0,Credit card (automatic),78.85,3126.85,No,40,True,False,True,True,True,1,20180407,78.85,True,Month-to-Month,Two or More Lines,Fiber Optic,True
1494,2190-PHBHR,Female,0,Yes,No,2,2,2,Credit card (automatic),94.45,6921.7,No,73,True,False,True,True,True,1,20150619,94.45,True,2 Year,Two or More Lines,Fiber Optic,True
1495,2192-CKRLV,Female,0,Yes,No,0,1,2,Electronic check,49.2,3580.95,No,73,True,False,False,True,False,1,20150705,49.2,True,2 Year,No Phone Service,DSL,False
1496,2192-OZITF,Female,0,No,No,2,1,2,Mailed check,73.55,3349.1,No,46,True,False,True,True,True,0,20171010,73.55,True,2 Year,Two or More Lines,DSL,False
1497,2193-SFWQW,Male,0,Yes,Yes,1,2,2,Bank transfer (automatic),111.95,8033.1,No,72,False,False,True,True,True,3,20150805,111.95,True,2 Year,One Line,Fiber Optic,True
1498,2194-IIQOF,Female,0,Yes,No,2,1,2,Credit card (automatic),89.3,6388.65,No,72,True,False,True,True,True,1,20150811,89.3,True,2 Year,Two or More Lines,DSL,True
1499,2195-VVRJF,Male,1,Yes,No,1,1,0,Credit card (automatic),59.1,1011.05,No,17,False,False,True,True,True,1,20200222,59.1,True,Month-to-Month,One Line,DSL,True
1500,2195-ZRVAX,Female,0,Yes,No,1,2,0,Electronic check,85.3,4045.65,Yes,47,True,True,True,True,True,1,20170814,85.3,True,Month-to-Month,One Line,Fiber Optic,False
1501,2197-OMWGI,Female,1,Yes,Yes,0,1,2,Electronic check,53.0,3656.25,No,69,True,False,False,True,False,3,20151028,53.0,True,2 Year,No Phone Service,DSL,False
1502,2200-DSAAL,Female,0,No,No,2,1,2,Electronic check,80.65,5330.2,No,66,True,False,True,True,True,0,20160124,80.65,True,2 Year,Two or More Lines,DSL,False
1503,2202-CUYXZ,Male,0,No,No,1,2,0,Electronic check,84.85,84.85,Yes,1,False,True,True,True,True,0,20210626,84.85,True,Month-to-Month,One Line,Fiber Optic,False
1504,2202-OUTMO,Female,0,Yes,No,2,1,0,Bank transfer (automatic),60.85,2003.6,No,33,True,False,True,True,True,1,20181029,60.85,True,Month-to-Month,Two or More Lines,DSL,True
1505,2203-GHNWN,Female,0,Yes,No,2,2,0,Mailed check,79.65,1928.7,No,24,True,False,True,True,True,1,20190721,79.65,True,Month-to-Month,Two or More Lines,Fiber Optic,False
1506,2205-LPVGL,Male,1,Yes,Yes,2,2,1,Bank transfer (automatic),89.85,5125.75,No,57,False,False,True,True,True,3,20161025,89.85,True,1 Year,Two or More Lines,Fiber Optic,True
1507,2205-YMZZJ,Male,1,No,No,2,2,0,Electronic check,84.8,546.95,Yes,6,False,True,True,True,True,0,20210111,84.8,True,Month-to-Month,Two or More Lines,Fiber Optic,False
1508,2207-NHRJK,Male,0,No,No,1,1,0,Electronic check,50.8,50.8,Yes,1,False,True,True,True,True,0,20210626,50.8,True,Month-to-Month,One Line,DSL,False
1509,2207-OBZNX,Male,0,No,No,1,1,0,Mailed check,51.0,354.05,Yes,7,False,True,True,True,True,0,20201227,51.0,True,Month-to-Month,One Line,DSL,False
1510,2207-QPJED,Female,1,Yes,No,1,2,0,Electronic check,90.0,3371.75,No,37,True,False,True,True,True,1,20180613,90.0,True,Month-to-Month,One Line,Fiber Optic,False
1511,2207-RYYRL,Male,0,Yes,Yes,2,0,2,Mailed check,24.55,1331.05,No,54,False,False,True,False,False,3,20170119,24.55,True,2 Year,Two or More Lines,No Internet Service,False
1512,2208-MPXIO,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),20.0,886.4,No,44,True,False,True,False,False,3,20171116,20.0,True,2 Year,One Line,No Internet Service,True
1513,2208-NKVVH,Male,0,Yes,Yes,2,0,2,Mailed check,24.25,1077.95,No,44,False,False,True,False,False,3,20171112,24.25,True,2 Year,Two or More Lines,No Internet Service,False
1514,2208-NQBCT,Female,0,Yes,Yes,1,2,0,Electronic check,81.95,2070.05,No,25,True,False,True,True,True,3,20190619,81.95,True,Month-to-Month,One Line,Fiber Optic,False
1515,2208-UGTGR,Male,0,No,No,2,2,0,Electronic check,98.6,5581.05,No,57,False,False,True,True,True,0,20161108,98.6,True,Month-to-Month,Two or More Lines,Fiber Optic,False
1516,2209-XADXF,Female,0,No,No,0,1,0,Bank transfer (automatic),25.25,25.25,No,1,True,False,False,True,False,0,20210626,25.25,True,Month-to-Month,No Phone Service,DSL,True
1517,2211-RMNHO,Female,0,Yes,Yes,2,1,2,Bank transfer (automatic),85.3,5560.0,No,65,True,False,True,True,True,3,20160221,85.3,True,2 Year,Two or More Lines,DSL,True
1518,2212-LYASK,Male,0,Yes,Yes,0,1,1,Credit card (automatic),45.85,1246.4,No,27,False,False,False,True,False,3,20190422,45.85,True,1 Year,No Phone Service,DSL,True
1519,2215-ZAFGX,Male,0,No,No,2,2,0,Electronic check,85.5,791.7,No,9,False,False,True,True,True,0,20201018,85.5,True,Month-to-Month,Two or More Lines,Fiber Optic,False
1520,2219-MVUSO,Male,0,No,No,1,1,0,Mailed check,45.15,438.4,Yes,10,False,True,True,True,True,0,20201004,45.15,True,Month-to-Month,One Line,DSL,False
1521,2220-IAHLS,Female,0,No,No,1,0,0,Credit card (automatic),19.4,19.4,No,1,True,False,True,False,False,0,20210626,19.4,True,Month-to-Month,One Line,No Internet Service,True
1522,2223-GDSHL,Male,0,Yes,Yes,2,2,2,Bank transfer (automatic),116.05,8297.5,No,71,False,False,True,True,True,3,20150813,116.05,True,2 Year,Two or More Lines,Fiber Optic,True
1523,2223-KAGMX,Female,0,No,No,1,0,0,Bank transfer (automatic),19.4,289.3,Yes,15,True,True,True,False,False,0,20200429,19.4,True,Month-to-Month,One Line,No Internet Service,True
1524,2225-ZRGSG,Female,0,Yes,Yes,2,2,2,Bank transfer (automatic),93.9,6579.05,Yes,70,True,True,True,True,True,3,20150925,93.9,True,2 Year,Two or More Lines,Fiber Optic,True
1525,2226-ICFDO,Female,0,Yes,Yes,2,1,2,Credit card (automatic),85.9,6110.75,No,71,True,False,True,True,True,3,20150824,85.9,True,2 Year,Two or More Lines,DSL,True
1526,2227-JRSJX,Female,0,No,No,1,2,0,Bank transfer (automatic),99.15,1956.4,No,20,True,False,True,True,True,0,20191204,99.15,True,Month-to-Month,One Line,Fiber Optic,True
1527,2228-BZDEE,Female,0,No,No,1,0,2,Mailed check,20.1,1079.45,No,54,True,False,True,False,False,0,20170204,20.1,True,2 Year,One Line,No Internet Service,False
1528,2229-DPMBI,Female,0,Yes,Yes,1,0,2,Mailed check,19.5,162.15,No,8,True,False,True,False,False,3,20201116,19.5,True,2 Year,One Line,No Internet Service,False
1529,2229-VWQJH,Female,0,No,No,1,1,0,Credit card (automatic),49.3,1233.25,No,25,True,False,True,True,True,0,20190627,49.3,True,Month-to-Month,One Line,DSL,True
1530,2230-XTUWL,Female,0,Yes,Yes,1,0,2,Mailed check,19.55,883.35,No,45,True,False,True,False,False,3,20171021,19.55,True,2 Year,One Line,No Internet Service,False
1531,2232-DMLXU,Female,0,Yes,No,1,1,0,Mailed check,55.2,55.2,Yes,1,True,True,True,True,True,1,20210626,55.2,True,Month-to-Month,One Line,DSL,False
1532,2233-FAGXV,Female,0,Yes,Yes,2,0,0,Mailed check,24.3,132.25,No,5,True,False,True,False,False,3,20210211,24.3,True,Month-to-Month,Two or More Lines,No Internet Service,False
1533,2233-TXSIU,Male,0,Yes,Yes,0,1,1,Credit card (automatic),44.45,792.15,No,18,False,False,False,True,False,3,20200131,44.45,True,1 Year,No Phone Service,DSL,True
1534,2234-EOFPT,Male,0,Yes,No,1,1,2,Bank transfer (automatic),79.35,5753.25,No,73,False,False,True,True,True,1,20150713,79.35,True,2 Year,One Line,DSL,True
1535,2234-XADUH,Female,0,Yes,Yes,2,2,1,Credit card (automatic),103.2,7362.9,No,71,True,False,True,True,True,3,20150817,103.2,True,1 Year,Two or More Lines,Fiber Optic,True
1536,2235-DWLJU,Female,1,No,No,0,1,0,Electronic check,44.4,263.05,No,6,True,False,False,True,False,0,20210127,44.4,True,Month-to-Month,No Phone Service,DSL,False
